lat,lon,ele,time,bbox
34.025129,-118.279211,64.77933502197266,2024-04-16 20:34:23,"[-119.00286184764428, 33.30147815235574, -117.55556015235574, 34.748779847644265]"
34.024974,-118.279160,66.35369491577148,2024-04-16 20:34:35,"[-119.00281084764428, 33.301323152355735, -117.55550915235574, 34.748624847644265]"
34.025167,-118.279205,60.92435781378299,2024-04-16 20:34:36,"[-119.00285584764428, 33.301516152355745, -117.55555415235574, 34.74881784764427]"
34.024974,-118.279160,66.38897325191647,2024-04-16 20:36:07,"[-119.00281084764428, 33.301323152355735, -117.55550915235574, 34.748624847644265]"
34.025077,-118.279194,64.78263854980469,2024-04-16 20:36:42,"[-119.00284484764428, 33.30142615235574, -117.55554315235574, 34.74872784764427]"
34.025149,-118.279210,61.40392724517733,2024-04-16 20:37:02,"[-119.00286084764427, 33.301498152355734, -117.55555915235573, 34.748799847644264]"
34.024992,-118.279123,60.34441758785397,2024-04-16 20:57:16,"[-119.00277384764426, 33.30134115235573, -117.55547215235572, 34.74864284764426]"
34.025142,-118.279215,62.412811279296875,2024-04-16 20:57:42,"[-119.00286584764427, 33.30149115235574, -117.55556415235573, 34.74879284764427]"
34.025164,-118.279211,62.013379376381636,2024-04-16 20:58:04,"[-119.00286184764428, 33.30151315235573, -117.55556015235574, 34.74881484764426]"
34.024942,-118.279169,54.484615325927734,2024-04-16 21:03:11,"[-119.00281984764426, 33.30129115235574, -117.55551815235572, 34.74859284764427]"
34.025147,-118.279213,60.385895267128944,2024-04-16 21:03:12,"[-119.00286384764426, 33.30149615235573, -117.55556215235572, 34.74879784764426]"
34.025020,-118.279288,60.26072740275413,2024-04-16 21:40:58,"[-119.00293884764427, 33.30136915235573, -117.55563715235573, 34.74867084764426]"
34.025196,-118.279223,60.73791076429188,2024-04-16 21:42:19,"[-119.00287384764427, 33.301545152355736, -117.55557215235574, 34.748846847644266]"
34.025105,-118.279180,60.41571489255875,2024-04-16 22:04:05,"[-119.00283084764428, 33.30145415235574, -117.55552915235575, 34.74875584764427]"
34.024999,-118.279116,60.39942020177841,2024-04-16 22:14:26,"[-119.00276684764428, 33.30134815235574, -117.55546515235574, 34.748649847644266]"
34.025107,-118.279135,60.314529813826084,2024-04-16 22:24:58,"[-119.00278584764428, 33.30145615235573, -117.55548415235575, 34.748757847644264]"
34.025176,-118.279209,60.33724630065262,2024-04-16 22:40:39,"[-119.00285984764427, 33.30152515235574, -117.55555815235573, 34.74882684764427]"
34.025073,-118.279139,60.511959090828896,2024-04-16 22:40:44,"[-119.00278984764427, 33.301422152355734, -117.55548815235574, 34.748723847644264]"
34.025073,-118.279139,60.511959090828896,2024-04-16 22:40:46,"[-119.00278984764427, 33.301422152355734, -117.55548815235574, 34.748723847644264]"
34.025182,-118.279204,60.444988957606256,2024-04-16 22:40:47,"[-119.00285484764427, 33.301531152355736, -117.55555315235573, 34.748832847644266]"
34.025157,-118.279210,60.327226381748915,2024-04-16 22:41:13,"[-119.00286084764427, 33.301506152355735, -117.55555915235573, 34.748807847644265]"
34.025077,-118.279279,60.58735322300345,2024-04-16 23:33:21,"[-119.00292984764427, 33.30142615235574, -117.55562815235572, 34.74872784764427]"
34.025188,-118.279239,60.3963149311021,2024-04-16 23:34:59,"[-119.00288984764428, 33.301537152355735, -117.55558815235574, 34.748838847644265]"
34.025093,-118.279238,60.47063730284572,2024-04-16 23:35:04,"[-119.00288884764429, 33.30144215235573, -117.55558715235574, 34.74874384764426]"
34.025004,-118.279192,60.37480714917183,2024-04-16 23:36:16,"[-119.00284284764427, 33.30135315235574, -117.55554115235574, 34.74865484764427]"
34.024905,-118.279244,60.36316137481481,2024-04-16 23:36:26,"[-119.00289484764428, 33.30125415235573, -117.55559315235574, 34.74855584764426]"
34.025121,-118.279304,60.330353658646345,2024-04-16 23:36:29,"[-119.00295484764426, 33.30147015235573, -117.55565315235572, 34.748771847644264]"
34.025086,-118.279201,60.385695431381464,2024-04-16 23:37:10,"[-119.00285184764427, 33.301435152355744, -117.55555015235572, 34.74873684764427]"
34.024976,-118.279215,60.3243796415627,2024-04-16 23:38:00,"[-119.00286584764427, 33.30132515235574, -117.55556415235573, 34.74862684764427]"
34.025130,-118.279207,60.16927923168987,2024-04-16 23:38:11,"[-119.00285784764426, 33.30147915235574, -117.55555615235572, 34.74878084764426]"
34.025239,-118.279194,60.358949195593596,2024-04-16 23:38:14,"[-119.00284484764428, 33.301588152355734, -117.55554315235574, 34.748889847644264]"
34.025147,-118.279108,60.30791914835572,2024-04-16 23:38:35,"[-119.00275884764427, 33.30149615235573, -117.55545715235573, 34.74879784764426]"
34.025195,-118.279254,60.33616472873837,2024-04-16 23:40:59,"[-119.00290484764427, 33.30154415235573, -117.55560315235573, 34.74884584764426]"
34.025028,-118.279270,60.53258185368031,2024-04-16 23:42:36,"[-119.00292084764428, 33.301377152355734, -117.55561915235575, 34.748678847644264]"
34.025110,-118.279203,60.6128679998219,2024-04-16 23:43:41,"[-119.00285384764427, 33.30145915235573, -117.55555215235573, 34.74876084764426]"
34.025051,-118.279094,60.405078244395554,2024-04-16 23:48:09,"[-119.00274484764427, 33.30140015235573, -117.55544315235574, 34.74870184764426]"
34.024983,-118.279204,60.43041557818651,2024-04-16 23:49:13,"[-119.00285484764427, 33.301332152355734, -117.55555315235573, 34.748633847644264]"
34.025075,-118.279193,60.33497138693929,2024-04-16 23:54:30,"[-119.00284384764429, 33.301424152355736, -117.55554215235574, 34.748725847644266]"
34.025183,-118.279210,60.824226778931916,2024-04-16 23:57:00,"[-119.00286084764427, 33.30153215235573, -117.55555915235573, 34.74883384764426]"
34.025191,-118.279210,60.4562906390056,2024-04-17 00:07:34,"[-119.00286084764427, 33.301540152355734, -117.55555915235573, 34.748841847644265]"
34.025143,-118.279215,70.19878005981445,2024-04-17 00:08:44,"[-119.00286584764427, 33.301492152355735, -117.55556415235573, 34.748793847644265]"
34.025176,-118.279212,61.84377108421177,2024-04-17 00:09:19,"[-119.00286284764428, 33.30152515235574, -117.55556115235574, 34.74882684764427]"
34.025156,-118.279332,61.5788095947355,2024-04-17 00:13:44,"[-119.00298284764428, 33.30150515235574, -117.55568115235573, 34.74880684764427]"
34.025077,-118.279269,60.7928136466071,2024-04-17 00:13:50,"[-119.00291984764428, 33.30142615235574, -117.55561815235573, 34.74872784764427]"
34.025050,-118.279142,60.615306824445724,2024-04-17 00:17:08,"[-119.00279284764426, 33.301399152355735, -117.55549115235571, 34.748700847644265]"
34.025061,-118.279271,60.40375570394099,2024-04-17 00:20:03,"[-119.00292184764426, 33.301410152355736, -117.55562015235571, 34.748711847644266]"
34.025147,-118.279149,64.54388047754765,2024-04-17 00:21:23,"[-119.00279984764428, 33.30149615235573, -117.55549815235574, 34.74879784764426]"
34.025004,-118.279268,60.79461405053735,2024-04-17 00:21:26,"[-119.00291884764427, 33.30135315235574, -117.55561715235574, 34.74865484764427]"
34.025040,-118.279222,59.74585004430264,2024-04-17 00:21:31,"[-119.00287284764427, 33.30138915235573, -117.55557115235572, 34.74869084764426]"
34.025183,-118.279213,60.259443554095924,2024-04-17 00:21:33,"[-119.00286384764426, 33.30153215235573, -117.55556215235572, 34.74883384764426]"
34.025121,-118.279480,61.81035996880382,2024-04-17 00:22:10,"[-119.00313084764427, 33.30147015235573, -117.55582915235573, 34.748771847644264]"
34.025144,-118.279151,61.149105086922646,2024-04-17 00:22:24,"[-119.00280184764426, 33.30149315235573, -117.55550015235573, 34.74879484764426]"
34.025196,-118.279195,60.417668886482716,2024-04-17 00:22:28,"[-119.00284584764427, 33.301545152355736, -117.55554415235572, 34.748846847644266]"
34.025034,-118.279195,61.7927360534668,2024-04-17 02:53:58,"[-119.00284584764427, 33.30138315235573, -117.55554415235572, 34.74868484764426]"
34.024933,-118.279232,69.11331855133176,2024-04-17 02:54:55,"[-119.00288284764426, 33.30128215235573, -117.55558115235571, 34.74858384764426]"
34.024860,-118.279120,69.28267446812242,2024-04-17 02:54:57,"[-119.00277084764427, 33.30120915235573, -117.55546915235573, 34.74851084764426]"
34.025079,-118.279173,59.600948348641396,2024-04-17 02:55:00,"[-119.00282384764428, 33.30142815235573, -117.55552215235573, 34.74872984764426]"
34.024957,-118.279161,65.301254873164,2024-04-17 02:55:02,"[-119.00281184764428, 33.30130615235574, -117.55551015235574, 34.748607847644266]"
34.025040,-118.279181,62.38128752633929,2024-04-17 02:55:03,"[-119.00283184764426, 33.30138915235573, -117.55553015235571, 34.74869084764426]"
34.025022,-118.279299,61.759538429789245,2024-04-17 02:55:22,"[-119.00294984764427, 33.301371152355735, -117.55564815235573, 34.748672847644265]"
34.025079,-118.279173,59.600948348641396,2024-04-17 02:55:24,"[-119.00282384764428, 33.30142815235573, -117.55552215235573, 34.74872984764426]"
34.025122,-118.279288,61.42840831633657,2024-04-17 02:55:46,"[-119.00293884764427, 33.30147115235574, -117.55563715235573, 34.74877284764427]"
34.025052,-118.279386,61.68024324066937,2024-04-17 02:55:49,"[-119.00303684764428, 33.30140115235574, -117.55573515235574, 34.74870284764427]"
34.025079,-118.279173,59.600948348641396,2024-04-17 02:55:57,"[-119.00282384764428, 33.30142815235573, -117.55552215235573, 34.74872984764426]"
34.025122,-118.279314,61.643966503441334,2024-04-17 02:56:17,"[-119.00296484764428, 33.30147115235574, -117.55566315235573, 34.74877284764427]"
34.025057,-118.279397,61.978078729473054,2024-04-17 02:56:23,"[-119.00304784764427, 33.30140615235573, -117.55574615235574, 34.74870784764426]"
34.024956,-118.279452,62.4602075451985,2024-04-17 02:56:25,"[-119.00310284764429, 33.301305152355745, -117.55580115235574, 34.74860684764427]"
34.025079,-118.279173,59.600948348641396,2024-04-17 02:56:31,"[-119.00282384764428, 33.30142815235573, -117.55552215235573, 34.74872984764426]"
34.024994,-118.279528,62.524932719767094,2024-04-17 02:56:32,"[-119.00317884764428, 33.301343152355734, -117.55587715235575, 34.748644847644265]"
34.025079,-118.279173,59.600948348641396,2024-04-17 02:56:35,"[-119.00282384764428, 33.30142815235573, -117.55552215235573, 34.74872984764426]"
34.024982,-118.279214,62.68358486331999,2024-04-17 02:56:51,"[-119.00286484764426, 33.301331152355736, -117.55556315235572, 34.74863284764427]"
34.025079,-118.279173,59.600948348641396,2024-04-17 02:56:57,"[-119.00282384764428, 33.30142815235573, -117.55552215235573, 34.74872984764426]"
34.025117,-118.279016,62.063678650185466,2024-04-17 02:56:58,"[-119.00266684764426, 33.30146615235574, -117.55536515235573, 34.74876784764427]"
34.025079,-118.279173,59.600948348641396,2024-04-17 02:56:59,"[-119.00282384764428, 33.30142815235573, -117.55552215235573, 34.74872984764426]"
34.024994,-118.279133,63.046645157039165,2024-04-17 02:57:04,"[-119.00278384764427, 33.301343152355734, -117.55548215235574, 34.748644847644265]"
34.025079,-118.279173,59.600948348641396,2024-04-17 02:57:05,"[-119.00282384764428, 33.30142815235573, -117.55552215235573, 34.74872984764426]"
34.025064,-118.279291,59.45046725310385,2024-04-17 02:57:31,"[-119.00294184764427, 33.301413152355735, -117.55564015235572, 34.748714847644266]"
34.025089,-118.279417,59.385351232253015,2024-04-17 02:57:34,"[-119.00306784764427, 33.301438152355736, -117.55576615235573, 34.748739847644266]"
34.024978,-118.279479,59.31628713849932,2024-04-17 02:57:37,"[-119.00312984764427, 33.30132715235573, -117.55582815235573, 34.74862884764426]"
34.025051,-118.279290,60.903849423862994,2024-04-17 02:57:42,"[-119.00294084764428, 33.30140015235573, -117.55563915235574, 34.74870184764426]"
34.025045,-118.279211,61.40343961957842,2024-04-17 02:57:43,"[-119.00286184764428, 33.30139415235574, -117.55556015235574, 34.748695847644264]"
34.024923,-118.279295,62.79434552695602,2024-04-17 02:58:12,"[-119.00294584764428, 33.301272152355736, -117.55564415235574, 34.748573847644266]"
34.025079,-118.279173,59.600948348641396,2024-04-17 02:58:15,"[-119.00282384764428, 33.30142815235573, -117.55552215235573, 34.74872984764426]"
34.025043,-118.279200,61.44417763967067,2024-04-17 02:58:24,"[-119.00285084764428, 33.30139215235574, -117.55554915235574, 34.74869384764426]"
34.024983,-118.279357,63.93091257568449,2024-04-17 02:59:09,"[-119.00300784764427, 33.301332152355734, -117.55570615235573, 34.748633847644264]"
34.024888,-118.279421,64.05316986329854,2024-04-17 02:59:14,"[-119.00307184764426, 33.30123715235573, -117.55577015235572, 34.74853884764426]"
34.024871,-118.279302,63.31246420368552,2024-04-17 02:59:19,"[-119.00295284764428, 33.30122015235574, -117.55565115235574, 34.74852184764426]"
34.024986,-118.279271,62.43379763048142,2024-04-17 02:59:26,"[-119.00292184764426, 33.30133515235573, -117.55562015235571, 34.74863684764426]"
34.025018,-118.279214,63.09686660487205,2024-04-17 02:59:27,"[-119.00286484764426, 33.30136715235574, -117.55556315235572, 34.74866884764427]"
34.025086,-118.279125,62.53538176417351,2024-04-17 02:59:28,"[-119.00277584764427, 33.301435152355744, -117.55547415235573, 34.74873684764427]"
34.025026,-118.279235,64.75101649202406,2024-04-17 02:59:39,"[-119.00288584764427, 33.30137515235573, -117.55558415235573, 34.74867684764426]"
34.025037,-118.279359,64.9704619096592,2024-04-17 02:59:41,"[-119.00300984764428, 33.30138615235573, -117.55570815235573, 34.74868784764426]"
34.024989,-118.279253,65.62791511788964,2024-04-17 02:59:46,"[-119.00290384764426, 33.30133815235573, -117.55560215235572, 34.74863984764426]"
34.024912,-118.279187,66.51363074406981,2024-04-17 02:59:51,"[-119.00283784764426, 33.30126115235574, -117.55553615235571, 34.748562847644266]"
34.024979,-118.279303,66.15904628951102,2024-04-17 02:59:53,"[-119.00295384764426, 33.30132815235574, -117.55565215235572, 34.74862984764427]"
34.024937,-118.279201,66.59572181105614,2024-04-17 02:59:55,"[-119.00285184764427, 33.301286152355736, -117.55555015235572, 34.748587847644266]"
34.024895,-118.279305,66.26580011565238,2024-04-17 02:59:58,"[-119.00295584764427, 33.301244152355736, -117.55565415235573, 34.748545847644266]"
34.024981,-118.279209,64.7388815479353,2024-04-17 02:59:59,"[-119.00285984764427, 33.30133015235573, -117.55555815235573, 34.74863184764426]"
34.025027,-118.279194,62.60325706936419,2024-04-17 03:00:00,"[-119.00284484764428, 33.301376152355736, -117.55554315235574, 34.74867784764427]"
34.024974,-118.278976,62.77420276775956,2024-04-17 05:32:03,"[-119.00262684764427, 33.301323152355735, -117.55532515235572, 34.748624847644265]"
34.025019,-118.279133,62.67005148064345,2024-04-17 05:32:04,"[-119.00278384764427, 33.301368152355735, -117.55548215235574, 34.748669847644265]"
34.024891,-118.279187,62.538556687533855,2024-04-17 05:32:14,"[-119.00283784764426, 33.30124015235573, -117.55553615235571, 34.74854184764426]"
34.025048,-118.279185,63.34644319023937,2024-04-17 05:32:17,"[-119.00283584764428, 33.30139715235573, -117.55553415235573, 34.74869884764426]"
34.025038,-118.279190,62.14683862309903,2024-04-17 05:32:19,"[-119.00284084764426, 33.301387152355744, -117.55553915235573, 34.74868884764427]"
34.025056,-118.279185,63.97991563286632,2024-04-17 06:55:07,"[-119.00283584764428, 33.301405152355734, -117.55553415235573, 34.748706847644264]"
34.025023,-118.279190,62.481382169760764,2024-04-17 07:10:18,"[-119.00284084764426, 33.30137215235573, -117.55553915235573, 34.74867384764426]"
34.025156,-118.279199,60.92919239215553,2024-04-17 07:42:35,"[-119.00284984764428, 33.30150515235574, -117.55554815235574, 34.74880684764427]"
34.025052,-118.279280,60.35229091346264,2024-04-17 07:43:31,"[-119.00293084764427, 33.30140115235574, -117.55562915235573, 34.74870284764427]"
34.024995,-118.279196,60.45693666115403,2024-04-17 07:43:33,"[-119.00284684764426, 33.30134415235573, -117.55554515235573, 34.74864584764426]"
34.025079,-118.279206,60.674109641462564,2024-04-17 07:43:47,"[-119.00285684764428, 33.30142815235573, -117.55555515235574, 34.74872984764426]"
34.024991,-118.279264,60.389527023769915,2024-04-17 07:44:39,"[-119.00291484764428, 33.301340152355735, -117.55561315235575, 34.748641847644265]"
34.025078,-118.279236,60.75645317975432,2024-04-17 07:44:42,"[-119.00288684764428, 33.301427152355735, -117.55558515235573, 34.748728847644266]"
34.025170,-118.279235,60.26061411667615,2024-04-17 07:52:14,"[-119.00288584764427, 33.301519152355745, -117.55558415235573, 34.74882084764427]"
34.025115,-118.279210,60.09597278106958,2024-04-17 07:52:17,"[-119.00286084764427, 33.301464152355734, -117.55555915235573, 34.748765847644265]"
34.025149,-118.279325,60.43814249802381,2024-04-17 07:53:04,"[-119.00297584764427, 33.301498152355734, -117.55567415235573, 34.748799847644264]"
34.025065,-118.279180,63.21306993253529,2024-04-17 07:53:10,"[-119.00283084764428, 33.30141415235573, -117.55552915235575, 34.74871584764426]"
34.025154,-118.279276,60.33923568855971,2024-04-17 07:53:11,"[-119.00292684764428, 33.301503152355735, -117.55562515235574, 34.748804847644266]"
34.025106,-118.279212,60.32630154583603,2024-04-17 07:53:21,"[-119.00286284764428, 33.301455152355736, -117.55556115235574, 34.748756847644266]"
34.025201,-118.279162,60.36012810096145,2024-04-17 07:56:24,"[-119.00281284764426, 33.30155015235574, -117.55551115235572, 34.74885184764427]"
34.025296,-118.279135,60.32215361762792,2024-04-17 07:56:27,"[-119.00278584764428, 33.30164515235573, -117.55548415235575, 34.74894684764426]"
34.025275,-118.279126,60.397250703535974,2024-04-17 07:56:29,"[-119.00277684764427, 33.301624152355735, -117.55547515235573, 34.748925847644266]"
34.025172,-118.279209,60.124890624545515,2024-04-17 07:56:41,"[-119.00285984764427, 33.30152115235574, -117.55555815235573, 34.74882284764426]"
34.025080,-118.279223,60.31182693131268,2024-04-17 07:56:48,"[-119.00287384764427, 33.30142915235574, -117.55557215235574, 34.74873084764427]"
34.024995,-118.279260,60.33049222175032,2024-04-17 07:57:15,"[-119.00291084764427, 33.30134415235573, -117.55560915235573, 34.74864584764426]"
34.025082,-118.279211,60.42852235864848,2024-04-17 07:57:51,"[-119.00286184764428, 33.30143115235573, -117.55556015235574, 34.74873284764426]"
34.024962,-118.279202,60.492979345843196,2024-04-17 07:57:54,"[-119.00285284764426, 33.30131115235574, -117.55555115235572, 34.74861284764427]"
34.025059,-118.279184,60.449145417660475,2024-04-17 07:58:25,"[-119.00283484764427, 33.301408152355734, -117.55553315235574, 34.748709847644264]"
34.025104,-118.279340,60.856569045223296,2024-04-17 08:01:10,"[-119.00299084764428, 33.301453152355734, -117.55568915235574, 34.748754847644264]"
34.025046,-118.279089,60.18675852473825,2024-04-17 08:02:39,"[-119.00273984764428, 33.30139515235574, -117.55543815235573, 34.74869684764427]"
34.025092,-118.279207,60.64292838051915,2024-04-17 08:04:23,"[-119.00285784764426, 33.301441152355736, -117.55555615235572, 34.748742847644266]"
34.024794,-118.279090,60.422115340828896,2024-04-17 08:04:31,"[-119.00274084764428, 33.301143152355735, -117.55543915235575, 34.748444847644265]"
34.025067,-118.279150,60.55042763333768,2024-04-17 08:04:40,"[-119.00280084764427, 33.301416152355735, -117.55549915235572, 34.748717847644265]"
34.024771,-118.279271,59.98761768639088,2024-04-17 08:04:49,"[-119.00292184764426, 33.301120152355736, -117.55562015235571, 34.748421847644266]"
34.024959,-118.279297,60.222526770085096,2024-04-17 08:04:50,"[-119.00294784764426, 33.30130815235574, -117.55564615235572, 34.74860984764427]"
34.025078,-118.279183,60.623165145516396,2024-04-17 08:04:54,"[-119.00283384764427, 33.301427152355735, -117.55553215235572, 34.748728847644266]"
34.024710,-118.279075,60.444855210371315,2024-04-17 08:05:05,"[-119.00272584764427, 33.301059152355734, -117.55542415235573, 34.748360847644264]"
34.024967,-118.279172,60.59477761667222,2024-04-17 08:05:06,"[-119.00282284764428, 33.30131615235573, -117.55552115235574, 34.74861784764426]"
34.024891,-118.279100,60.657936551608145,2024-04-17 08:05:08,"[-119.00275084764426, 33.30124015235573, -117.55544915235573, 34.74854184764426]"
34.024898,-118.278987,59.74038130324334,2024-04-17 08:05:12,"[-119.00263784764428, 33.301247152355735, -117.55533615235574, 34.748548847644265]"
34.024847,-118.278892,60.159052696079016,2024-04-17 08:05:20,"[-119.00254284764426, 33.301196152355736, -117.55524115235572, 34.748497847644266]"
34.024756,-118.278860,60.506920244544744,2024-04-17 08:05:32,"[-119.00251084764426, 33.30110515235573, -117.55520915235572, 34.74840684764426]"
34.024669,-118.278812,60.35148605238646,2024-04-17 08:05:36,"[-119.00246284764428, 33.30101815235574, -117.55516115235574, 34.74831984764427]"
34.024647,-118.278705,60.54862327687442,2024-04-17 08:05:50,"[-119.00235584764428, 33.30099615235574, -117.55505415235575, 34.74829784764427]"
34.024746,-118.278682,60.51941109076142,2024-04-17 08:05:56,"[-119.00233284764427, 33.301095152355735, -117.55503115235572, 34.748396847644266]"
34.024736,-118.278565,60.56377341598272,2024-04-17 08:06:01,"[-119.00221584764427, 33.30108515235573, -117.55491415235572, 34.74838684764426]"
34.024713,-118.278454,60.16833393834531,2024-04-17 08:06:03,"[-119.00210484764426, 33.30106215235573, -117.55480315235572, 34.748363847644264]"
34.024669,-118.278341,60.29569933377206,2024-04-17 08:06:08,"[-119.00199184764428, 33.30101815235574, -117.55469015235573, 34.74831984764427]"
34.024641,-118.278533,60.465483515523374,2024-04-17 08:06:10,"[-119.00218384764426, 33.30099015235574, -117.55488215235573, 34.74829184764427]"
34.024769,-118.278497,62.234859821386635,2024-04-17 08:06:16,"[-119.00214784764428, 33.301118152355734, -117.55484615235574, 34.748419847644264]"
34.024602,-118.278456,60.298942170105875,2024-04-17 08:06:17,"[-119.00210684764427, 33.300951152355736, -117.55480515235573, 34.74825284764427]"
34.024589,-118.278577,60.21657703444362,2024-04-17 08:06:22,"[-119.00222784764426, 33.300938152355734, -117.55492615235572, 34.748239847644264]"
34.024555,-118.278424,59.005608884617686,2024-04-17 08:06:28,"[-119.00207484764427, 33.300904152355734, -117.55477315235572, 34.748205847644265]"
34.024481,-118.278584,59.32870754785836,2024-04-17 08:06:34,"[-119.00223484764426, 33.30083015235574, -117.55493315235573, 34.74813184764427]"
34.024387,-118.278552,60.23515035863966,2024-04-17 08:06:39,"[-119.00220284764427, 33.30073615235573, -117.55490115235573, 34.74803784764426]"
34.024307,-118.278611,60.48820084147155,2024-04-17 08:06:47,"[-119.00226184764428, 33.30065615235574, -117.55496015235573, 34.747957847644265]"
34.024251,-118.278700,59.387113836593926,2024-04-17 08:06:55,"[-119.00235084764427, 33.300600152355734, -117.55504915235572, 34.747901847644265]"
34.024168,-118.278745,61.11735245678574,2024-04-17 08:07:02,"[-119.00239584764427, 33.30051715235574, -117.55509415235572, 34.74781884764427]"
34.024089,-118.278806,61.040027398616076,2024-04-17 08:07:11,"[-119.00245684764428, 33.30043815235574, -117.55515515235574, 34.74773984764426]"
34.023997,-118.278852,61.78027068078518,2024-04-17 08:07:19,"[-119.00250284764428, 33.300346152355736, -117.55520115235574, 34.74764784764427]"
34.023905,-118.278906,60.92493626847863,2024-04-17 08:07:29,"[-119.00255684764427, 33.300254152355734, -117.55525515235573, 34.747555847644264]"
34.023809,-118.278947,60.244340545497835,2024-04-17 08:07:36,"[-119.00259784764428, 33.300158152355735, -117.55529615235574, 34.747459847644265]"
34.023716,-118.278991,60.447166088968515,2024-04-17 08:07:43,"[-119.00264184764427, 33.300065152355735, -117.55534015235573, 34.747366847644265]"
34.023653,-118.279075,60.67713505309075,2024-04-17 08:07:50,"[-119.00272584764427, 33.300002152355745, -117.55542415235573, 34.74730384764427]"
34.023576,-118.279147,59.51635956205428,2024-04-17 08:08:03,"[-119.00279784764427, 33.29992515235573, -117.55549615235574, 34.747226847644264]"
34.023485,-118.279206,60.19319959357381,2024-04-17 08:08:10,"[-119.00285684764428, 33.29983415235574, -117.55555515235574, 34.747135847644266]"
34.023396,-118.279263,60.51652910653502,2024-04-17 08:08:18,"[-119.00291384764428, 33.29974515235574, -117.55561215235574, 34.74704684764426]"
34.023320,-118.279333,59.84677354898304,2024-04-17 08:08:25,"[-119.00298384764427, 33.29966915235573, -117.55568215235573, 34.74697084764426]"
34.023238,-118.279386,59.66877235099673,2024-04-17 08:08:33,"[-119.00303684764428, 33.299587152355734, -117.55573515235574, 34.746888847644264]"
34.023150,-118.279419,61.032276035286486,2024-04-17 08:08:39,"[-119.00306984764428, 33.299499152355736, -117.55576815235574, 34.746800847644266]"
34.023065,-118.279473,60.45182702597231,2024-04-17 08:08:46,"[-119.00312384764428, 33.29941415235574, -117.55582215235573, 34.74671584764427]"
34.022971,-118.279512,59.90518670901656,2024-04-17 08:08:52,"[-119.00316284764428, 33.29932015235573, -117.55586115235573, 34.74662184764426]"
34.022889,-118.279566,60.34339557308704,2024-04-17 08:08:59,"[-119.00321684764428, 33.299238152355734, -117.55591515235574, 34.746539847644264]"
34.022799,-118.279623,60.51509443111718,2024-04-17 08:09:06,"[-119.00327384764428, 33.299148152355734, -117.55597215235574, 34.746449847644264]"
34.022716,-118.279699,60.395917053334415,2024-04-17 08:09:13,"[-119.00334984764427, 33.29906515235574, -117.55604815235573, 34.74636684764427]"
34.022636,-118.279749,60.27409509476274,2024-04-17 08:09:20,"[-119.00339984764426, 33.29898515235573, -117.55609815235573, 34.746286847644264]"
34.022542,-118.279808,60.16479292791337,2024-04-17 08:09:29,"[-119.00345884764427, 33.298891152355736, -117.55615715235572, 34.74619284764427]"
34.022465,-118.279879,61.316468147560954,2024-04-17 08:09:36,"[-119.00352984764427, 33.29881415235573, -117.55622815235573, 34.74611584764426]"
34.022378,-118.279935,60.498709458857775,2024-04-17 08:09:43,"[-119.00358584764426, 33.29872715235574, -117.55628415235573, 34.74602884764427]"
34.022290,-118.279991,59.65722595062107,2024-04-17 08:09:50,"[-119.00364184764426, 33.29863915235573, -117.55634015235572, 34.74594084764426]"
34.022203,-118.280047,59.518549180589616,2024-04-17 08:09:57,"[-119.00369784764428, 33.29855215235573, -117.55639615235573, 34.74585384764426]"
34.022122,-118.280098,59.10054470598698,2024-04-17 08:10:03,"[-119.00374884764427, 33.29847115235574, -117.55644715235573, 34.74577284764427]"
34.022173,-118.280212,61.22987516131252,2024-04-17 08:10:10,"[-119.00386284764429, 33.29852215235574, -117.55656115235575, 34.74582384764427]"
34.022239,-118.280302,60.29999971296638,2024-04-17 08:10:19,"[-119.00395284764429, 33.298588152355734, -117.55665115235576, 34.745889847644264]"
34.022304,-118.280398,60.26569411531091,2024-04-17 08:10:26,"[-119.00404884764428, 33.29865315235573, -117.55674715235574, 34.74595484764426]"
34.022352,-118.280507,60.46889355126768,2024-04-17 08:10:34,"[-119.00415784764427, 33.29870115235573, -117.55685615235572, 34.74600284764426]"
34.022397,-118.280609,60.57445461302996,2024-04-17 08:10:40,"[-119.00425984764428, 33.29874615235573, -117.55695815235575, 34.74604784764426]"
34.022419,-118.280723,60.567150860093534,2024-04-17 08:10:46,"[-119.00437384764427, 33.298768152355734, -117.55707215235573, 34.746069847644264]"
34.022482,-118.280812,59.947916622273624,2024-04-17 08:10:53,"[-119.00446284764428, 33.29883115235573, -117.55716115235573, 34.74613284764426]"
34.022484,-118.280931,59.248220953159034,2024-04-17 08:10:59,"[-119.00458184764426, 33.29883315235574, -117.55728015235572, 34.746134847644264]"
34.022531,-118.281038,59.40050481725484,2024-04-17 08:11:06,"[-119.00468884764427, 33.29888015235574, -117.55738715235573, 34.746181847644266]"
34.022575,-118.281136,59.512199266813695,2024-04-17 08:11:13,"[-119.00478684764428, 33.29892415235574, -117.55748515235574, 34.74622584764427]"
34.022619,-118.281234,59.36665834207088,2024-04-17 08:11:20,"[-119.00488484764426, 33.29896815235574, -117.55758315235572, 34.746269847644264]"
34.022666,-118.281343,59.55794091988355,2024-04-17 08:11:28,"[-119.00499384764429, 33.299015152355736, -117.55769215235574, 34.746316847644266]"
34.022711,-118.281444,59.54072894062847,2024-04-17 08:11:36,"[-119.00509484764427, 33.299060152355736, -117.55779315235574, 34.746361847644266]"
